OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
701,AZ,AZE,Azerbaijan,2020-04-05T00:00:00.000Z,69,512,0,5,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
702,AZ,AZE,Azerbaijan,2020-04-06T00:00:00.000Z,72,584,0,5,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
703,AZ,AZE,Azerbaijan,2020-04-07T00:00:00.000Z,57,641,2,7,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
704,AZ,AZE,Azerbaijan,2020-04-08T00:00:00.000Z,76,717,1,8,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
705,AZ,AZE,Azerbaijan,2020-04-09T00:00:00.000Z,105,822,0,8,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
706,AZ,AZE,Azerbaijan,2020-04-10T00:00:00.000Z,104,926,1,9,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
707,AZ,AZE,Azerbaijan,2020-04-11T00:00:00.000Z,65,991,1,10,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
708,AZ,AZE,Azerbaijan,2020-04-12T00:00:00.000Z,67,1058,1,11,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
709,AZ,AZE,Azerbaijan,2020-04-13T00:00:00.000Z,40,1098,0,11,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
710,AZ,AZE,Azerbaijan,2020-04-14T00:00:00.000Z,50,1148,1,12,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
711,AZ,AZE,Azerbaijan,2020-04-15T00:00:00.000Z,49,1197,1,13,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
712,AZ,AZE,Azerbaijan,2020-04-16T00:00:00.000Z,56,1253,0,13,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
713,AZ,AZE,Azerbaijan,2020-04-17T00:00:00.000Z,30,1283,2,15,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
714,AZ,AZE,Azerbaijan,2020-04-18T00:00:00.000Z,57,1340,0,15,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
715,AZ,AZE,Azerbaijan,2020-04-19T00:00:00.000Z,33,1373,3,18,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
716,AZ,AZE,Azerbaijan,2020-04-20T00:00:00.000Z,25,1398,1,19,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
717,AZ,AZE,Azerbaijan,2020-04-21T00:00:00.000Z,38,1436,0,19,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
718,AZ,AZE,Azerbaijan,2020-04-22T00:00:00.000Z,44,1480,1,20,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
719,AZ,AZE,Azerbaijan,2020-04-23T00:00:00.000Z,38,1518,0,20,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
720,AZ,AZE,Azerbaijan,2020-04-24T00:00:00.000Z,30,1548,0,20,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
721,AZ,AZE,Azerbaijan,2020-04-25T00:00:00.000Z,44,1592,1,21,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
722,AZ,AZE,Azerbaijan,2020-04-26T00:00:00.000Z,25,1617,0,21,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
723,AZ,AZE,Azerbaijan,2020-04-27T00:00:00.000Z,28,1645,0,21,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
724,BS,BHS,Bahamas,2020-03-17T00:00:00.000Z,1,1,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
725,BS,BHS,Bahamas,2020-03-18T00:00:00.000Z,2,3,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
726,BS,BHS,Bahamas,2020-03-19T00:00:00.000Z,0,3,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
727,BS,BHS,Bahamas,2020-03-20T00:00:00.000Z,1,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
728,BS,BHS,Bahamas,2020-03-21T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
729,BS,BHS,Bahamas,2020-03-22T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
730,BS,BHS,Bahamas,2020-03-23T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
731,BS,BHS,Bahamas,2020-03-24T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
732,BS,BHS,Bahamas,2020-03-25T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
733,BS,BHS,Bahamas,2020-03-26T00:00:00.000Z,1,5,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
734,BS,BHS,Bahamas,2020-03-27T00:00:00.000Z,0,5,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
735,BS,BHS,Bahamas,2020-03-28T00:00:00.000Z,4,9,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
736,BS,BHS,Bahamas,2020-03-29T00:00:00.000Z,1,10,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
737,BS,BHS,Bahamas,2020-03-30T00:00:00.000Z,0,10,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
738,BS,BHS,Bahamas,2020-03-31T00:00:00.000Z,4,14,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
739,BS,BHS,Bahamas,2020-04-01T00:00:00.000Z,0,14,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
740,BS,BHS,Bahamas,2020-04-02T00:00:00.000Z,1,15,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
741,BS,BHS,Bahamas,2020-04-03T00:00:00.000Z,6,21,1,1,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
742,BS,BHS,Bahamas,2020-04-04T00:00:00.000Z,3,24,2,3,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
743,BS,BHS,Bahamas,2020-04-05T00:00:00.000Z,0,24,0,3,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
744,BS,BHS,Bahamas,2020-04-06T00:00:00.000Z,4,28,1,4,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
745,BS,BHS,Bahamas,2020-04-07T00:00:00.000Z,1,29,1,5,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
746,BS,BHS,Bahamas,2020-04-08T00:00:00.000Z,4,33,0,5,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
747,BS,BHS,Bahamas,2020-04-09T00:00:00.000Z,3,36,1,6,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
748,BS,BHS,Bahamas,2020-04-10T00:00:00.000Z,4,40,1,7,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
749,BS,BHS,Bahamas,2020-04-11T00:00:00.000Z,1,41,1,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
750,BS,BHS,Bahamas,2020-04-12T00:00:00.000Z,1,42,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
751,BS,BHS,Bahamas,2020-04-13T00:00:00.000Z,0,42,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
752,BS,BHS,Bahamas,2020-04-14T00:00:00.000Z,5,47,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
753,BS,BHS,Bahamas,2020-04-15T00:00:00.000Z,2,49,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
754,BS,BHS,Bahamas,2020-04-16T00:00:00.000Z,0,49,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
755,BS,BHS,Bahamas,2020-04-17T00:00:00.000Z,4,53,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
756,BS,BHS,Bahamas,2020-04-18T00:00:00.000Z,1,54,1,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
757,BS,BHS,Bahamas,2020-04-19T00:00:00.000Z,0,54,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
758,BS,BHS,Bahamas,2020-04-20T00:00:00.000Z,4,58,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
759,BS,BHS,Bahamas,2020-04-21T00:00:00.000Z,2,60,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
760,BS,BHS,Bahamas,2020-04-22T00:00:00.000Z,4,64,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
761,BS,BHS,Bahamas,2020-04-23T00:00:00.000Z,1,65,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
762,BS,BHS,Bahamas,2020-04-24T00:00:00.000Z,5,70,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
763,BS,BHS,Bahamas,2020-04-25T00:00:00.000Z,2,72,2,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
764,BS,BHS,Bahamas,2020-04-26T00:00:00.000Z,0,72,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
765,BS,BHS,Bahamas,2020-04-27T00:00:00.000Z,6,78,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
766,BH,BHR,Bahrain,2020-02-24T00:00:00.000Z,2,2,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
767,BH,BHR,Bahrain,2020-02-25T00:00:00.000Z,15,17,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
768,BH,BHR,Bahrain,2020-02-26T00:00:00.000Z,16,33,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
769,BH,BHR,Bahrain,2020-02-27T00:00:00.000Z,0,33,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
770,BH,BHR,Bahrain,2020-02-28T00:00:00.000Z,5,38,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
771,BH,BHR,Bahrain,2020-02-29T00:00:00.000Z,2,40,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
772,BH,BHR,Bahrain,2020-03-01T00:00:00.000Z,0,40,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
773,BH,BHR,Bahrain,2020-03-02T00:00:00.000Z,9,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
774,BH,BHR,Bahrain,2020-03-03T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
775,BH,BHR,Bahrain,2020-03-04T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
776,BH,BHR,Bahrain,2020-03-05T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
777,BH,BHR,Bahrain,2020-03-06T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
778,BH,BHR,Bahrain,2020-03-07T00:00:00.000Z,7,56,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
779,BH,BHR,Bahrain,2020-03-08T00:00:00.000Z,23,79,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
780,BH,BHR,Bahrain,2020-03-09T00:00:00.000Z,16,95,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
781,BH,BHR,Bahrain,2020-03-10T00:00:00.000Z,15,110,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
782,BH,BHR,Bahrain,2020-03-11T00:00:00.000Z,79,189,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
783,BH,BHR,Bahrain,2020-03-12T00:00:00.000Z,6,195,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
784,BH,BHR,Bahrain,2020-03-13T00:00:00.000Z,0,195,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
785,BH,BHR,Bahrain,2020-03-14T00:00:00.000Z,16,211,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
786,BH,BHR,Bahrain,2020-03-15T00:00:00.000Z,3,214,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
787,BH,BHR,Bahrain,2020-03-16T00:00:00.000Z,7,221,1,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
788,BH,BHR,Bahrain,2020-03-17T00:00:00.000Z,16,237,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
789,BH,BHR,Bahrain,2020-03-18T00:00:00.000Z,19,256,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
790,BH,BHR,Bahrain,2020-03-19T00:00:00.000Z,13,269,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
791,BH,BHR,Bahrain,2020-03-20T00:00:00.000Z,16,285,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
792,BH,BHR,Bahrain,2020-03-21T00:00:00.000Z,21,306,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
793,BH,BHR,Bahrain,2020-03-22T00:00:00.000Z,28,334,1,2,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
794,BH,BHR,Bahrain,2020-03-23T00:00:00.000Z,5,339,0,2,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
795,BH,BHR,Bahrain,2020-03-24T00:00:00.000Z,51,390,1,3,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
796,BH,BHR,Bahrain,2020-03-25T00:00:00.000Z,29,419,0,3,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
797,BH,BHR,Bahrain,2020-03-26T00:00:00.000Z,38,457,1,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
798,BH,BHR,Bahrain,2020-03-27T00:00:00.000Z,9,466,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
799,BH,BHR,Bahrain,2020-03-28T00:00:00.000Z,7,473,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
800,BH,BHR,Bahrain,2020-03-29T00:00:00.000Z,26,499,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
801,BH,BHR,Bahrain,2020-03-30T00:00:00.000Z,16,515,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
802,BH,BHR,Bahrain,2020-03-31T00:00:00.000Z,52,567,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
803,BH,BHR,Bahrain,2020-04-01T00:00:00.000Z,2,569,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
804,BH,BHR,Bahrain,2020-04-02T00:00:00.000Z,66,635,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
805,BH,BHR,Bahrain,2020-04-03T00:00:00.000Z,37,672,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
806,BH,BHR,Bahrain,2020-04-04T00:00:00.000Z,16,688,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
807,BH,BHR,Bahrain,2020-04-05T00:00:00.000Z,10,698,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
808,BH,BHR,Bahrain,2020-04-06T00:00:00.000Z,25,723,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
809,BH,BHR,Bahrain,2020-04-07T00:00:00.000Z,88,811,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
810,BH,BHR,Bahrain,2020-04-08T00:00:00.000Z,10,821,1,5,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
811,BH,BHR,Bahrain,2020-04-09T00:00:00.000Z,34,855,0,5,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
812,BH,BHR,Bahrain,2020-04-10T00:00:00.000Z,58,913,1,6,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
813,BH,BHR,Bahrain,2020-04-11T00:00:00.000Z,103,1016,0,6,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
814,BH,BHR,Bahrain,2020-04-12T00:00:00.000Z,71,1087,0,6,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
815,BH,BHR,Bahrain,2020-04-13T00:00:00.000Z,261,1348,0,6,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
816,BH,BHR,Bahrain,2020-04-14T00:00:00.000Z,180,1528,1,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
817,BH,BHR,Bahrain,2020-04-15T00:00:00.000Z,143,1671,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
818,BH,BHR,Bahrain,2020-04-16T00:00:00.000Z,27,1698,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
819,BH,BHR,Bahrain,2020-04-17T00:00:00.000Z,42,1740,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
820,BH,BHR,Bahrain,2020-04-18T00:00:00.000Z,27,1767,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
821,BH,BHR,Bahrain,2020-04-19T00:00:00.000Z,106,1873,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
822,BH,BHR,Bahrain,2020-04-20T00:00:00.000Z,22,1895,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
823,BH,BHR,Bahrain,2020-04-21T00:00:00.000Z,57,1952,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
824,BH,BHR,Bahrain,2020-04-22T00:00:00.000Z,55,2007,0,7,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
825,BH,BHR,Bahrain,2020-04-23T00:00:00.000Z,91,2098,1,8,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
826,BH,BHR,Bahrain,2020-04-24T00:00:00.000Z,408,2506,0,8,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
827,BH,BHR,Bahrain,2020-04-25T00:00:00.000Z,82,2588,0,8,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
828,BH,BHR,Bahrain,2020-04-26T00:00:00.000Z,45,2633,0,8,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
829,BH,BHR,Bahrain,2020-04-27T00:00:00.000Z,75,2708,0,8,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
830,BD,BGD,Bangladesh,2020-03-08T00:00:00.000Z,3,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
831,BD,BGD,Bangladesh,2020-03-09T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
832,BD,BGD,Bangladesh,2020-03-10T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
833,BD,BGD,Bangladesh,2020-03-11T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
834,BD,BGD,Bangladesh,2020-03-12T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
835,BD,BGD,Bangladesh,2020-03-13T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
836,BD,BGD,Bangladesh,2020-03-14T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
837,BD,BGD,Bangladesh,2020-03-15T00:00:00.000Z,0,3,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
838,BD,BGD,Bangladesh,2020-03-16T00:00:00.000Z,5,8,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
839,BD,BGD,Bangladesh,2020-03-17T00:00:00.000Z,0,8,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
840,BD,BGD,Bangladesh,2020-03-18T00:00:00.000Z,2,10,0,0,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
841,BD,BGD,Bangladesh,2020-03-19T00:00:00.000Z,7,17,1,1,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
842,BD,BGD,Bangladesh,2020-03-20T00:00:00.000Z,0,17,0,1,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
843,BD,BGD,Bangladesh,2020-03-21T00:00:00.000Z,7,24,1,2,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
844,BD,BGD,Bangladesh,2020-03-22T00:00:00.000Z,0,24,0,2,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
845,BD,BGD,Bangladesh,2020-03-23T00:00:00.000Z,3,27,0,2,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
846,BD,BGD,Bangladesh,2020-03-24T00:00:00.000Z,12,39,2,4,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
847,BD,BGD,Bangladesh,2020-03-25T00:00:00.000Z,0,39,0,4,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
848,BD,BGD,Bangladesh,2020-03-26T00:00:00.000Z,5,44,1,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
849,BD,BGD,Bangladesh,2020-03-27T00:00:00.000Z,4,48,0,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
850,BD,BGD,Bangladesh,2020-03-28T00:00:00.000Z,0,48,0,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
851,BD,BGD,Bangladesh,2020-03-29T00:00:00.000Z,0,48,0,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
852,BD,BGD,Bangladesh,2020-03-30T00:00:00.000Z,1,49,0,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
853,BD,BGD,Bangladesh,2020-03-31T00:00:00.000Z,0,49,0,5,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
854,BD,BGD,Bangladesh,2020-04-01T00:00:00.000Z,5,54,1,6,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
855,BD,BGD,Bangladesh,2020-04-02T00:00:00.000Z,2,56,0,6,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
856,BD,BGD,Bangladesh,2020-04-03T00:00:00.000Z,5,61,0,6,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
857,BD,BGD,Bangladesh,2020-04-04T00:00:00.000Z,9,70,2,8,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
858,BD,BGD,Bangladesh,2020-04-05T00:00:00.000Z,18,88,0,8,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
859,BD,BGD,Bangladesh,2020-04-06T00:00:00.000Z,35,123,4,12,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
860,BD,BGD,Bangladesh,2020-04-07T00:00:00.000Z,41,164,5,17,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
861,BD,BGD,Bangladesh,2020-04-08T00:00:00.000Z,54,218,3,20,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
862,BD,BGD,Bangladesh,2020-04-09T00:00:00.000Z,112,330,1,21,孟加拉国,Bangladesh,Bangladesh,Бангладеш,بنغلاديش
